,time,,x1,y1,z1,x2,y2,z2
83,0.911,1.75697E+12,143.941086,79.491402,548.650879,143.045151,55.726143,549.099121
84,0.922,1.75697E+12,143.740936,79.405991,548.524719,142.922318,55.518826,549.169434
85,0.933,1.75697E+12,143.808426,79.311111,548.701416,142.910995,55.454693,549.173523
86,0.944,1.75697E+12,143.810822,79.209099,548.635986,142.912308,55.539303,549.081177
87,0.955,1.75697E+12,143.743317,79.210075,548.635681,142.828857,55.497017,548.982971
88,0.966,1.75697E+12,143.845505,79.157204,548.601379,142.84877,55.478168,548.959167
89,0.977,1.75697E+12,143.84079,79.240837,548.667603,142.795929,55.583809,549.231567
90,0.988,1.75697E+12,143.779205,79.213409,548.755066,142.903046,55.574768,549.322876
91,1,1.75697E+12,143.872467,79.160271,548.841003,142.86499,55.457657,549.185486
92,1.011,1.75697E+12,143.896729,79.312317,548.731018,142.89119,55.508926,549.121155
93,1.022,1.75697E+12,143.809891,79.255669,548.662109,142.84877,55.478168,548.959167
94,1.033,1.75697E+12,143.714951,79.366264,548.613403,142.736252,55.561737,549.16925
95,1.044,1.75697E+12,143.767807,79.284813,548.701843,142.827026,55.584202,549.098267
96,1.055,1.75697E+12,143.77739,79.267761,548.660034,142.88176,55.530186,549.097656
97,1.066,1.75697E+12,143.727798,79.181313,548.753601,142.892563,55.511135,549.186096
98,1.077,1.75697E+12,143.785477,79.377457,548.521057,142.787003,55.461266,548.998047
99,1.088,1.75697E+12,143.906006,79.167374,548.764221,142.756439,55.496384,549.037781
100,1.1,1.75697E+12,143.87413,79.30246,548.778931,142.84668,55.550678,549.086975
101,1.111,1.75697E+12,143.826401,79.236923,548.789856,142.923126,55.476021,549.146301
102,1.122,1.75697E+12,143.827103,79.197151,548.756592,142.878265,55.606827,549.056763
103,1.133,1.75697E+12,143.827866,79.251755,548.698059,142.835846,55.576073,548.894775
104,1.144,1.75697E+12,143.790817,79.208107,548.630676,142.743439,55.506416,548.959839
105,1.155,1.75697E+12,143.781815,79.264511,548.719177,142.907898,55.569214,549.119446
106,1.166,1.75697E+12,143.798325,79.197762,548.727783,142.86499,55.457657,549.185486
107,1.177,1.75697E+12,143.815048,79.355499,548.704651,142.86499,55.457657,549.185486
108,1.188,1.75697E+12,143.865036,79.192734,548.725952,142.84877,55.478168,548.959167
109,1.2,1.75697E+12,143.839462,79.211281,548.611084,142.707184,55.527306,549.006897
110,1.211,1.75697E+12,143.922455,79.278496,548.600159,142.878265,55.606827,549.056763
111,1.222,1.75697E+12,143.887085,79.188332,548.821411,142.850723,55.530682,549.107361
112,1.233,1.75697E+12,143.826645,79.358192,548.714355,142.890381,55.551731,549.144226
113,1.244,1.75697E+12,143.842285,79.254318,548.677185,142.798874,55.482906,549.176453
114,1.255,1.75697E+12,143.796494,79.266083,548.582214,142.743439,55.506416,548.959839
115,1.266,1.75697E+12,143.795761,79.326721,548.619934,142.881287,55.539799,549.090881
116,1.277,1.75697E+12,143.767654,79.243126,548.689575,142.89119,55.508926,549.121155
117,1.288,1.75697E+12,143.769012,79.375244,548.644287,142.843918,55.584133,549.055115
118,1.3,1.75697E+12,143.859604,79.275902,548.737122,142.837036,55.580734,549.057495
119,1.311,1.75697E+12,143.917557,79.366753,548.665955,142.922806,55.48251,549.139404
120,1.322,1.75697E+12,143.821823,79.174065,548.669739,142.819733,55.52763,549.178711
121,1.333,1.75697E+12,143.902557,79.238937,548.648987,142.828613,55.534832,549.183044
122,1.344,1.75697E+12,143.7491,79.257103,548.680908,142.864166,55.500462,549.208618
123,1.355,1.75697E+12,143.917587,79.241837,548.738892,142.786224,55.519138,549.272705
124,1.366,1.75697E+12,143.817657,79.301224,548.639832,142.818939,55.527889,548.952698
125,1.377,1.75697E+12,143.86174,79.287895,548.635132,142.800537,55.460705,549.048401
126,1.388,1.75697E+12,143.830811,79.168221,548.748413,142.829437,55.492023,549.159973
127,1.4,1.75697E+12,143.895004,79.209648,548.720581,142.860641,55.499809,549.137634
128,1.411,1.75697E+12,143.843262,79.200821,548.851685,142.88176,55.530186,549.097656
129,1.422,1.75697E+12,143.759567,79.304298,548.611755,142.749252,55.507477,549.223938
130,1.433,1.75697E+12,143.81279,79.258179,548.733398,142.74379,55.488377,549.11084
131,1.444,1.75697E+12,143.840103,79.220917,548.689087,142.81102,55.524376,549.18512
132,1.455,1.75697E+12,143.77739,79.267761,548.660034,142.881439,55.503532,549.167908
133,1.466,1.75697E+12,143.756683,79.298515,548.732117,142.829437,55.492023,549.159973
134,1.477,1.75697E+12,143.794113,79.184029,548.728577,142.809219,55.554337,549.206848
135,1.488,1.75697E+12,143.809128,79.355316,548.482727,142.786194,55.504074,549.021118
136,1.5,1.75697E+12,143.818451,79.144211,548.778198,142.742386,55.442341,549.087585
137,1.511,1.75697E+12,143.830704,79.310104,548.597046,142.870972,55.571239,549.16803
138,1.522,1.75697E+12,143.809479,79.170647,548.699646,142.829437,55.492023,549.159973
139,1.533,1.75697E+12,143.826645,79.358192,548.714355,142.860641,55.499809,549.137634
140,1.544,1.75697E+12,143.926315,79.266998,548.753357,142.829437,55.492023,549.159973
141,1.555,1.75697E+12,143.813354,79.319099,548.573975,142.841919,55.462868,549.045898
142,1.566,1.75697E+12,143.797302,79.285667,548.634277,142.785873,55.53717,549.121765
143,1.577,1.75697E+12,143.820053,79.270111,548.756531,142.798874,55.482906,549.176453
144,1.588,1.75697E+12,143.759567,79.304298,548.611755,142.89119,55.508926,549.121155
145,1.6,1.75697E+12,143.868408,79.224075,548.730286,142.88176,55.530186,549.097656
146,1.611,1.75697E+12,143.859253,79.202118,548.629517,142.838852,55.509045,548.928955
147,1.622,1.75697E+12,143.824432,79.230415,548.668945,142.736252,55.561737,549.16925
148,1.633,1.75697E+12,143.778519,79.23819,548.691223,142.871277,55.527775,549.144897
149,1.644,1.75697E+12,143.777191,79.248192,548.66571,142.903061,55.530533,549.299561
150,1.655,1.75697E+12,143.830444,79.263435,548.71936,142.809219,55.554337,549.206848
151,1.666,1.75697E+12,143.83107,79.337738,548.552185,142.80426,55.519924,548.925049
152,1.677,1.75697E+12,143.779205,79.213409,548.755066,142.821747,55.4697,549.046692
153,1.688,1.75697E+12,143.821304,79.173439,548.746033,142.749252,55.507477,549.223938
154,1.7,1.75697E+12,143.789673,79.247871,548.642212,142.829437,55.492023,549.159973
155,1.711,1.75697E+12,143.830704,79.310104,548.597046,142.860641,55.499809,549.137634
156,1.722,1.75697E+12,143.813812,79.347115,548.661194,142.766022,55.388931,549.137756
157,1.733,1.75697E+12,143.75856,79.215431,548.759766,142.828857,55.497017,548.982971
158,1.744,1.75697E+12,143.848511,79.266602,548.562073,142.911392,55.541496,549.186951
159,1.755,1.75697E+12,143.793396,79.30822,548.611511,142.860641,55.499809,549.137634
160,1.766,1.75697E+12,143.782303,79.37397,548.59906,142.923126,55.476021,549.146301
161,1.777,1.75697E+12,143.808014,78.899376,548.803162,142.88176,55.530186,549.097656
162,1.788,1.75697E+12,143.775162,80.25753,548.69458,142.347061,54.490242,549.064026
163,1.8,1.75697E+12,144.330627,82.719704,548.554199,142.483536,53.038483,549.078308
164,1.811,1.75697E+12,144.36676,83.920685,548.762207,142.764069,51.811882,549.302734
165,1.822,1.75697E+12,144.06395,85.003357,548.724854,142.498459,50.377579,549.126465
166,1.833,1.75697E+12,144.0298,85.342979,548.805603,142.369644,49.727081,549.133789
167,1.844,1.75697E+12,144.201675,85.524757,548.767517,142.506653,49.524963,549.038513
168,1.855,1.75697E+12,144.217911,85.751572,548.771362,142.593094,49.492195,548.943359
169,1.866,1.75697E+12,144.144852,85.821739,548.780457,142.674942,49.390755,549.139832
170,1.877,1.75697E+12,144.178574,85.750778,548.844543,142.488983,49.601551,549.089233
171,1.888,1.75697E+12,144.125717,85.686989,548.729065,142.367844,49.501301,549.135803
172,1.9,1.75697E+12,144.194305,85.664246,548.792725,142.574844,49.441631,549.086426
173,1.911,1.75697E+12,144.326035,85.593384,548.695679,142.440628,49.51638,549.051453
174,1.922,1.75697E+12,144.261551,85.633316,548.728638,142.472122,49.595776,548.954407
175,1.933,1.75697E+12,144.147018,85.655746,548.81427,142.500626,49.597164,549.046265
176,1.944,1.75697E+12,144.202225,85.765961,548.761292,142.524002,49.538788,548.999512
177,1.955,1.75697E+12,144.10498,85.679161,548.744324,142.585358,49.593243,548.976807
178,1.966,1.75697E+12,144.250412,85.54818,548.746277,142.489929,49.556709,548.988831
179,1.977,1.75697E+12,144.26152,85.635132,548.722046,142.465775,49.5504,549.006042
180,1.988,1.75697E+12,144.134018,85.734535,548.734924,142.555023,49.558987,548.967285
181,2,1.75697E+12,144.113495,85.673439,548.806702,142.580963,49.635818,549.017273
182,2.011,1.75697E+12,144.169785,85.619934,548.785522,142.50209,49.581947,548.910828
183,2.022,1.75697E+12,144.230453,85.623398,548.744934,142.616135,49.55547,548.966797
184,2.033,1.75697E+12,144.166489,85.599243,548.792053,142.53894,49.518864,549.016357
185,2.044,1.75697E+12,144.169785,85.619934,548.785522,142.570099,49.581882,549.022827
186,2.055,1.75697E+12,144.178177,85.666153,548.798157,142.607101,49.595669,548.995605
187,2.066,1.75697E+12,144.289551,85.729912,548.780762,142.48468,49.620903,548.979797
188,2.077,1.75697E+12,144.176743,85.718742,548.753113,142.501923,49.558022,548.985779
189,2.088,1.75697E+12,144.232971,85.619514,548.715637,142.473312,49.562611,548.990234
190,2.1,1.75697E+12,144.238724,85.574097,548.761963,142.53894,49.518864,549.016357
191,2.111,1.75697E+12,144.163605,85.69236,548.769775,142.540054,49.572224,548.957764
192,2.122,1.75697E+12,144.263229,85.618408,548.769226,142.536057,49.597332,548.988586
193,2.133,1.75697E+12,144.255295,85.665276,548.75061,142.453354,49.476974,549.090271
194,2.144,1.75697E+12,144.22641,85.652092,548.745789,142.459274,49.579838,548.976074
195,2.155,1.75697E+12,144.233948,85.669197,548.667969,142.498718,49.603676,548.993958
196,2.166,1.75697E+12,144.169785,85.619934,548.785522,142.555573,49.594753,549.01355
197,2.177,1.75697E+12,144.237747,85.596657,548.792847,142.607101,49.595669,548.995605
198,2.188,1.75697E+12,144.237747,85.596657,548.792847,142.515381,49.497112,549.047852
199,2.2,1.75697E+12,144.237747,85.596657,548.792847,142.540054,49.572224,548.957764
200,2.211,1.75697E+12,144.22641,85.652092,548.745789,142.540482,49.512268,548.974243
201,2.222,1.75697E+12,144.2379,85.668579,548.764648,142.453354,49.476974,549.090271
202,2.233,1.75697E+12,144.208633,85.634605,548.756897,142.553391,49.544106,549.069519
203,2.244,1.75697E+12,144.200928,85.630341,548.769409,142.553055,49.573921,549.015808
204,2.255,1.75697E+12,144.176743,85.718742,548.753113,142.462433,49.625774,548.924866
205,2.266,1.75697E+12,144.201904,85.60778,548.738525,142.51767,49.527367,549.011719
206,2.277,1.75697E+12,144.169785,85.619934,548.785522,142.501923,49.558022,548.985779
207,2.288,1.75697E+12,144.192429,85.704353,548.763184,142.462433,49.625774,548.924866
208,2.3,1.75697E+12,144.169785,85.619934,548.785522,142.569855,49.51759,549.04425
209,2.311,1.75697E+12,144.250992,85.716003,548.718811,142.559494,49.501408,549.028625
210,2.322,1.75697E+12,144.202805,85.658783,548.684021,142.387924,49.523682,549.060913
211,2.333,1.75697E+12,144.205017,85.628105,548.839966,142.56311,49.467857,549.064026
212,2.344,1.75697E+12,144.202225,85.765961,548.761292,142.459274,49.579838,548.976074
213,2.355,1.75697E+12,144.230118,85.590706,548.801758,142.504822,49.463062,549.174011
214,2.366,1.75697E+12,144.231354,85.6744,548.69043,142.523758,49.622669,548.908081
215,2.377,1.75697E+12,144.194305,85.664246,548.792725,142.504486,49.529846,549.015686
216,2.388,1.75697E+12,144.175842,85.66774,548.807617,142.555023,49.558987,548.967285
217,2.4,1.75697E+12,144.198959,85.580299,548.81781,142.462433,49.625774,548.924866
218,2.411,1.75697E+12,144.169785,85.619934,548.785522,142.488495,49.587727,549.00177
219,2.422,1.75697E+12,144.298615,85.777283,548.700073,142.442871,49.595505,548.964355
220,2.433,1.75697E+12,144.233047,85.618195,548.722412,142.504089,49.608673,548.92981
221,2.444,1.75697E+12,144.233948,85.669197,548.667969,142.53894,49.518864,549.016357
222,2.455,1.75697E+12,144.194305,85.664246,548.792725,142.522141,49.607792,549.010376
223,2.466,1.75697E+12,144.22612,85.704918,548.718323,142.47493,49.506474,549.050964
224,2.477,1.75697E+12,144.169785,85.619934,548.785522,142.570099,49.581882,549.022827
225,2.488,1.75697E+12,144.194305,85.664246,548.792725,142.495163,49.612019,548.929077
226,2.5,1.75697E+12,144.230453,85.623398,548.744934,142.512497,49.605579,548.93042
227,2.511,1.75697E+12,144.264847,85.731758,548.717773,142.452545,49.624172,548.973816
228,2.522,1.75697E+12,144.208588,85.710213,548.719238,142.591522,49.558311,549.041504
229,2.533,1.75697E+12,144.194305,85.664246,548.792725,142.455154,49.600037,548.999268
230,2.544,1.75697E+12,144.24379,85.713005,548.731934,142.392105,49.579693,549.106384
231,2.555,1.75697E+12,144.278137,85.66993,548.684204,142.520233,49.643963,548.885986
232,2.566,1.75697E+12,144.227325,85.703094,548.691284,142.493851,49.469528,549.085022
233,2.577,1.75697E+12,144.258011,85.766716,548.741821,142.501923,49.558022,548.985779
234,2.588,1.75697E+12,144.186371,85.656548,548.741028,142.522141,49.607792,549.010376
235,2.6,1.75697E+12,144.210892,85.700859,548.748291,142.494232,49.592861,548.950317
236,2.611,1.75697E+12,144.169785,85.619934,548.785522,142.520233,49.643963,548.885986
237,2.622,1.75697E+12,144.210892,85.700859,548.748291,142.467392,49.569889,548.984253
238,2.633,1.75697E+12,144.098099,86.14093,548.732544,142.542206,48.962006,549.223877
239,2.644,1.75697E+12,144.001663,87.616997,548.676208,142.412079,47.512852,548.818481
240,2.655,1.75697E+12,144.118408,89.223511,548.605591,142.500519,46.406574,548.966431
241,2.666,1.75697E+12,144.500443,90.512543,548.751099,142.259979,45.344143,549.089539
242,2.677,1.75697E+12,144.168991,91.327072,548.689453,142.399963,43.805958,548.68219
243,2.688,1.75697E+12,144.445709,92.101456,548.559814,142.224716,42.992683,548.836121
244,2.7,1.75697E+12,144.392426,92.318245,548.69989,142.316132,42.926449,548.756592
245,2.711,1.75697E+12,144.446533,92.497894,548.618286,142.373932,42.731445,548.823303
246,2.722,1.75697E+12,144.657806,92.578674,548.720093,142.456589,42.690697,548.84082
247,2.733,1.75697E+12,144.656418,92.456024,548.690063,142.295029,42.870155,548.786743
248,2.744,1.75697E+12,144.463028,92.397224,548.684692,142.436447,42.644833,548.897766
249,2.755,1.75697E+12,144.649643,92.446609,548.753418,142.381332,42.826664,548.786621
250,2.766,1.75697E+12,144.551605,92.546577,548.654297,142.439392,42.827873,548.921753
251,2.777,1.75697E+12,144.631943,92.582314,548.724915,142.305878,42.875626,548.815674
252,2.788,1.75697E+12,144.613907,92.359695,548.746948,142.439758,42.744808,548.857178
253,2.8,1.75697E+12,144.52298,92.315933,548.549438,142.33754,42.863232,548.769287
254,2.811,1.75697E+12,144.54216,92.365509,548.759644,142.374252,42.832657,548.790771
255,2.822,1.75697E+12,144.594345,92.558075,548.650635,142.43074,42.741463,548.863831
256,2.833,1.75697E+12,144.561539,92.469086,548.696533,142.34259,42.845051,548.837158
257,2.844,1.75697E+12,144.613907,92.359695,548.746948,142.40477,42.772919,548.83783
258,2.855,1.75697E+12,144.582504,92.367393,548.482178,142.41803,42.796093,548.808044
259,2.866,1.75697E+12,144.551315,92.452141,548.607849,142.439758,42.744808,548.857178
260,2.877,1.75697E+12,144.495392,92.512833,548.610107,142.355759,42.80864,548.752991
261,2.888,1.75697E+12,144.616653,92.501869,548.702576,142.408096,42.757202,548.903564
262,2.9,1.75697E+12,144.604034,92.561745,548.643555,142.38063,42.733089,548.827698
263,2.911,1.75697E+12,144.702408,92.453766,548.680481,142.41803,42.796093,548.808044
264,2.922,1.75697E+12,144.615829,92.465302,548.634705,142.374252,42.832657,548.790771
265,2.933,1.75697E+12,144.616653,92.501869,548.702576,142.336487,42.812946,548.824768
266,2.944,1.75697E+12,144.574142,92.405525,548.75946,142.439758,42.744808,548.857178
267,2.955,1.75697E+12,144.574539,92.518394,548.640076,142.43074,42.741463,548.863831
268,2.966,1.75697E+12,144.64183,92.476418,548.665771,142.396683,42.748669,548.805359
269,2.977,1.75697E+12,144.601288,92.423248,548.684021,142.411697,42.751156,548.789246
270,2.988,1.75697E+12,144.574142,92.405525,548.75946,142.42453,42.741947,548.873718
271,3,1.75697E+12,144.649643,92.446609,548.753418,142.33754,42.863232,548.769287
272,3.011,1.75697E+12,144.59523,92.550575,548.658264,142.411697,42.751156,548.789246
273,3.022,1.75697E+12,144.687241,92.528923,548.715149,142.407364,42.826717,548.786377
274,3.033,1.75697E+12,144.603989,92.521553,548.579224,142.386383,42.808483,548.854492
275,3.044,1.75697E+12,144.602219,92.446777,548.65564,142.33754,42.863232,548.769287
276,3.055,1.75697E+12,144.583267,92.514458,548.738098,142.384827,42.800098,548.822998
277,3.066,1.75697E+12,144.561539,92.469086,548.696533,142.305878,42.875626,548.815674
278,3.077,1.75697E+12,144.616058,92.425804,548.836487,142.395966,42.781372,548.839844
279,3.088,1.75697E+12,144.626923,92.412682,548.686584,142.374252,42.832657,548.790771
280,3.1,1.75697E+12,144.572723,92.403435,548.652161,142.3853,42.880981,548.734131
281,3.111,1.75697E+12,144.64621,92.470306,548.733093,142.37796,42.774677,548.853149
282,3.122,1.75697E+12,144.6315,92.45565,548.698853,142.360992,42.809483,548.820496
283,3.133,1.75697E+12,144.579529,92.453423,548.78241,142.313431,42.834587,548.770142
284,3.144,1.75697E+12,144.620895,92.569168,548.574341,142.381332,42.826664,548.786621
285,3.155,1.75697E+12,144.584076,92.417099,548.543579,142.381332,42.826664,548.786621
286,3.166,1.75697E+12,144.656418,92.456024,548.690063,142.395966,42.781372,548.839844
287,3.177,1.75697E+12,144.616653,92.501869,548.702576,142.417892,42.718895,548.892761
288,3.188,1.75697E+12,144.561539,92.469086,548.696533,142.386383,42.808483,548.854492
289,3.2,1.75697E+12,144.643402,92.403038,548.750427,142.374115,42.755459,548.875488
290,3.211,1.75697E+12,144.672913,92.410416,548.677002,142.386063,42.774055,548.802185
291,3.222,1.75697E+12,144.645325,92.508652,548.638184,142.43074,42.741463,548.863831
292,3.233,1.75697E+12,144.596359,92.550957,548.602295,142.315384,42.876125,548.812012
293,3.244,1.75697E+12,144.536835,92.503181,548.665588,142.351715,42.806038,548.827332
294,3.255,1.75697E+12,144.54216,92.365509,548.759644,142.386383,42.808483,548.854492
295,3.266,1.75697E+12,144.623489,92.36586,548.796448,142.381332,42.826664,548.786621
296,3.277,1.75697E+12,144.547806,92.403053,548.660889,142.381332,42.826664,548.786621
297,3.288,1.75697E+12,144.658554,92.522141,548.779602,142.41803,42.796093,548.808044
298,3.3,1.75697E+12,144.524765,92.548599,548.621643,142.364304,42.793766,548.886292
299,3.311,1.75697E+12,144.574142,92.405525,548.75946,142.305878,42.875626,548.815674
300,3.322,1.75697E+12,144.604034,92.561745,548.643555,142.381332,42.826664,548.786621
301,3.333,1.75697E+12,144.601288,92.423248,548.684021,142.429092,42.844414,548.751404
302,3.344,1.75697E+12,144.484406,92.484337,548.680237,142.43074,42.741463,548.863831
303,3.355,1.75697E+12,144.561707,92.549149,548.608643,142.374252,42.832657,548.790771
304,3.366,1.75697E+12,144.645538,92.469147,548.839966,142.386383,42.808483,548.854492
305,3.377,1.75697E+12,144.587158,92.458519,548.699097,142.386383,42.808483,548.854492
306,3.388,1.75697E+12,144.559723,92.350441,548.712524,142.381332,42.826664,548.786621
307,3.4,1.75697E+12,144.519684,92.499634,548.674011,142.366043,42.823929,548.80304
308,3.411,1.75697E+12,144.584595,92.491318,548.705139,142.33754,42.863232,548.769287
309,3.422,1.75697E+12,144.562454,92.492615,548.668152,142.331207,42.818291,548.750488
310,3.433,1.75697E+12,144.604034,92.561745,548.643555,142.38028,42.776382,548.842102
311,3.444,1.75697E+12,144.626923,92.412682,548.686584,142.364349,42.82534,548.753113
312,3.455,1.75697E+12,144.643402,92.403038,548.750427,142.398438,42.727985,548.819031
313,3.466,1.75697E+12,144.576065,92.511139,548.647217,142.360672,42.759098,548.875916
314,3.477,1.75697E+12,144.603638,92.448875,548.762939,142.407761,42.72958,548.892822
315,3.488,1.75697E+12,144.616058,92.425804,548.836487,142.395966,42.781372,548.839844
316,3.5,1.75697E+12,144.483383,92.659904,548.689636,142.41069,42.605923,548.88623
317,3.511,1.75697E+12,144.161514,94.308205,548.78949,142.489456,40.897526,548.875977
318,3.522,1.75697E+12,144.80423,95.980812,548.581726,142.36351,39.829475,548.628235
319,3.533,1.75697E+12,144.815262,96.880959,549.009827,142.640564,38.658554,549.007507
320,3.544,1.75697E+12,144.374588,97.920776,548.976746,142.51886,37.215252,548.859375
321,3.555,1.75697E+12,144.785034,98.812332,548.796143,142.351151,36.998577,548.897461
322,3.566,1.75697E+12,144.771591,99.044708,548.761536,142.251068,36.595234,548.672546
323,3.577,1.75697E+12,144.471832,98.827522,548.926147,142.397263,36.281445,548.798218
324,3.588,1.75697E+12,144.702255,99.186523,548.708435,142.30986,36.395294,549.008667
325,3.6,1.75697E+12,144.749725,99.100388,548.78302,142.348862,36.533203,548.843933
326,3.611,1.75697E+12,144.789429,99.12278,548.673401,142.289993,36.354805,548.849854
327,3.622,1.75697E+12,144.827301,99.028778,548.759521,142.294983,36.40237,548.870728
328,3.633,1.75697E+12,144.857422,99.086517,548.68866,142.241287,36.418198,548.795959
329,3.644,1.75697E+12,144.740707,99.180054,548.629578,142.318085,36.400318,549.075317
330,3.655,1.75697E+12,144.778473,99.121391,548.678528,142.43895,36.44471,549.081177
331,3.666,1.75697E+12,144.793808,99.071594,548.725769,142.319382,36.489189,548.976929
332,3.677,1.75697E+12,144.750381,99.183723,548.622437,142.26561,36.487957,548.711121
333,3.688,1.75697E+12,144.823975,99.07859,548.708252,142.318817,36.487572,548.737671
334,3.7,1.75697E+12,144.706894,99.146225,548.676575,142.324905,36.469624,548.921814
335,3.711,1.75697E+12,144.833817,99.067017,548.717102,142.260696,36.494698,548.915222
336,3.722,1.75697E+12,144.888626,99.150894,548.610413,142.306808,36.43549,548.965393
337,3.733,1.75697E+12,144.72438,99.234238,548.578125,142.274933,36.400829,548.804077
338,3.744,1.75697E+12,144.739624,99.046577,548.770325,142.218246,36.463074,548.754028
339,3.755,1.75697E+12,144.717392,99.15274,548.666199,142.355072,36.387325,548.799622
340,3.766,1.75697E+12,144.740967,99.056458,548.832214,142.305984,36.492012,548.962158
341,3.777,1.75697E+12,144.756042,99.129181,548.677917,142.333679,36.472878,548.915344
342,3.788,1.75697E+12,144.825851,99.113914,548.670471,142.218246,36.463074,548.754028
343,3.8,1.75697E+12,144.739624,99.046577,548.770325,142.277908,36.454594,548.818726
344,3.811,1.75697E+12,144.733429,99.098526,548.717773,142.261932,36.469898,548.732239
345,3.822,1.75697E+12,144.813431,99.112816,548.675781,142.333679,36.472878,548.915344
346,3.833,1.75697E+12,144.802277,99.013054,548.784485,142.333664,36.463074,549.020569
347,3.844,1.75697E+12,144.764847,99.066612,548.740784,142.331757,36.46529,548.931274
348,3.855,1.75697E+12,144.791275,99.092941,548.704163,142.288742,36.388718,548.812927
349,3.866,1.75697E+12,144.764847,99.066612,548.740784,142.257065,36.36768,548.846497
350,3.877,1.75697E+12,144.766556,99.095024,548.710327,142.257065,36.36768,548.846497
351,3.888,1.75697E+12,144.750351,99.203537,548.674316,142.365356,36.373569,549.014404
352,3.9,1.75697E+12,144.863464,99.120338,548.651001,142.277527,36.407936,549.00531
353,3.911,1.75697E+12,144.79805,99.06398,548.732361,142.248428,36.453403,548.754822
354,3.922,1.75697E+12,144.739624,99.046577,548.770325,142.294983,36.40237,548.870728
355,3.933,1.75697E+12,144.755386,99.097321,548.71167,142.238571,36.484592,548.798584
356,3.944,1.75697E+12,144.791428,99.120537,548.675049,142.329514,36.376625,549.117188
357,3.955,1.75697E+12,144.784698,99.068146,548.732483,142.350723,36.418304,548.96991
358,3.966,1.75697E+12,144.753113,99.07077,548.740356,142.278046,36.42321,548.778381
359,3.977,1.75697E+12,144.788376,99.06031,548.739441,142.289993,36.354805,548.849854
360,3.988,1.75697E+12,144.766556,99.095024,548.710327,142.241287,36.418198,548.795959
361,4,1.75697E+12,144.802277,99.013054,548.784485,142.279007,36.464314,548.942688
362,4.011,1.75697E+12,144.791428,99.120537,548.675049,142.311798,36.38763,549.016479
363,4.022,1.75697E+12,144.744293,99.063271,548.751221,142.332428,36.38644,549.011047
364,4.033,1.75697E+12,144.766556,99.095024,548.710327,142.257065,36.36768,548.846497
365,4.044,1.75697E+12,144.766556,99.095024,548.710327,142.232956,36.415108,548.802124
366,4.055,1.75697E+12,144.738464,99.114899,548.698853,142.332428,36.38644,549.011047
367,4.066,1.75697E+12,144.764923,99.153,548.722595,142.317383,36.432457,548.965271
368,4.077,1.75697E+12,144.764847,99.066612,548.740784,142.333679,36.472878,548.915344
369,4.088,1.75697E+12,144.766556,99.095024,548.710327,142.226044,36.399849,548.821167
370,4.1,1.75697E+12,144.731583,98.999374,548.822693,142.203461,36.408707,548.818848
371,4.111,1.75697E+12,144.715622,99.056541,548.767944,142.378159,36.385269,549.004272
372,4.122,1.75697E+12,144.870865,99.031853,548.741577,142.30072,36.483398,548.914551
373,4.133,1.75697E+12,144.791656,99.015793,548.785156,142.378998,36.481068,548.891541
374,4.144,1.75697E+12,144.795837,99.067909,548.728943,142.219055,36.355022,548.872864
375,4.155,1.75697E+12,144.681519,99.196976,548.631775,142.368652,36.340763,548.846497
376,4.166,1.75697E+12,144.880219,99.090096,548.677185,142.378159,36.385269,549.004272
377,4.177,1.75697E+12,144.788376,99.06031,548.739441,142.321152,36.451008,548.943542
378,4.188,1.75697E+12,144.816406,99.171165,548.613403,142.284805,36.471905,548.932434
379,4.2,1.75697E+12,144.766556,99.095024,548.710327,142.279938,36.448395,548.82489
380,4.211,1.75697E+12,144.809372,99.183807,548.602478,142.273041,36.485126,548.718689
381,4.222,1.75697E+12,144.813492,99.125763,548.66217,142.231033,36.447414,548.842041
382,4.233,1.75697E+12,144.806366,99.033752,548.761353,142.378891,36.553936,548.811279
383,4.244,1.75697E+12,144.734924,99.181458,548.702759,142.347229,36.417992,548.978333
384,4.255,1.75697E+12,144.90274,99.03019,548.732605,142.353607,36.490993,548.888916
385,4.266,1.75697E+12,144.750046,99.147675,548.660461,142.194565,36.398983,548.832458
386,4.277,1.75697E+12,144.771591,99.044708,548.761536,142.37207,36.432167,548.737793
387,4.288,1.75697E+12,144.754883,99.166969,548.63855,142.347092,36.467026,548.70752
388,4.3,1.75697E+12,144.751175,99.183411,548.622498,142.332428,36.38644,549.011047
389,4.311,1.75697E+12,144.766556,99.095024,548.710327,142.360626,36.565094,548.938599
390,4.322,1.75697E+12,144.723877,99.10067,548.71875,142.294983,36.40237,548.870728
391,4.333,1.75697E+12,144.763611,99.070602,548.737,142.286118,36.397572,548.804016
392,4.344,1.75697E+12,144.733429,99.098526,548.717773,142.248566,36.482403,548.797729
393,4.355,1.75697E+12,144.76709,99.299751,548.494812,142.385269,36.395931,549.042053
394,4.366,1.75697E+12,144.648331,99.671272,548.838013,142.50795,35.640461,548.971191
395,4.377,1.75697E+12,144.520142,101.391777,548.95697,142.502487,34.248013,548.666565
396,4.388,1.75697E+12,144.794861,102.616982,548.747498,142.342529,33.050095,549.059998
397,4.4,1.75697E+12,144.731445,103.882515,548.744873,142.727463,31.62397,548.708862
398,4.411,1.75697E+12,144.923141,104.901581,548.625732,142.303619,30.554762,548.763062
399,4.422,1.75697E+12,144.996078,105.587547,548.748108,142.580887,30.269806,548.73761
